sku,short_description,additional_attributes,url_key,qty,name
1114004,"<ul class=""short-description-list smartphone""><li class=""display-size"">4.7''</li><li class=""processor"">2-ядрен  1.7 GHz Krait</li><li class=""memory"">2 GB</li><li class=""hdd"">16/32/64 GB</li></ul>","gsm_battery=Li-Ion 2200 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=13 MP,gsm_camera_other=CMOS,gsm_dimensions=129.3 x 65.3 x 10.4 mm,gsm_display_resolution=540 x 960 px,gsm_display_size=4.7'',gsm_display_type=AMOLED,gsm_filter_battery=oт 2001 до 2500 mAh,gsm_filter_displaysize=от 4.5"" до 4.99"",gsm_filter_weight=от 121 до 140 g,gsm_gps=ДА,gsm_infrared=НЕ,gsm_manufacturer=Motorola,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v4.2.2,gsm_processor=2-ядрен  1.7 GHz Krait,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps,gsm_warranty=24 месеца,gsm_weight=130 g,gsm_wifi=802.11b/g/n,gsm_year_release=2015,operacionna_sistema_filt_r=Android,procesor_filt_r=2-ядрен",motorola-moto-x-na-izplashtane,0.0000,"Motorola Moto X"
1116005,,"gsm_battery=Li-Ion 3000 mAh,gsm_bluetooth=ДА,gsm_camera_light=dual-LED (dual tone),gsm_camera_mp=16 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8952 Snapdragon 617,gsm_dimensions=153 x 76.6 x 9.8 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5.5"",gsm_display_type=IPS LCD,gsm_extras= - Fast battery charging - MP3/AAC+/WAV/Flac player - MP4/H.264 player - Photo/video editor - Document viewer,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=над 5.5"",gsm_filter_weight=от 141 до 160 g,gsm_gps=ДА,gsm_gpu=Adreno 405,gsm_infrared=НЕ,gsm_manufacturer=Lenovo,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0.1 (Marshmallow), planned upgrade to v7.0 (Nougat),gsm_processor=Octa-core (4x1.5 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53),gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps, HDR,gsm_warranty=24 месеца,gsm_weight=155 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=8-ядрен",lenovo-moto-g4-plus-na-izplashtane,0.0000,"Lenovo Moto G4 Plus"
1116006,,"gsm_battery=Li-Po 2800 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=8 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8916 Snapdragon 410,gsm_dimensions=144.4 x 72 x 9.9 mm,gsm_display_resolution=720 x 1280 px,gsm_display_size=5"",gsm_display_type=IPS LCD,gsm_extras= - MP3/AAC+/WAV/Flac player - MP4/H.264 player - Photo/video editor - Document viewer,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=от 5"" до 5.49"",gsm_filter_weight=от 121 до 140 g,gsm_gps=ДА,gsm_gpu=Adreno 306,gsm_infrared=НЕ,gsm_manufacturer=Lenovo,gsm_memory=8 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0.1 (Marshmallow), planned upgrade to v7.0 (Nougat),gsm_processor=Quad-core 1.2 GHz Cortex-A53,gsm_ram=под 1 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps,gsm_warranty=24 месеца,gsm_weight=137 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",lenovo-moto-g4-play-na-izplashtane,0.0000,"Lenovo Moto G4 Play"
215008,"<ul class=""short-description-list smartphone""><li class=""display-size"">4.5''</li><li class=""processor"">Quad-core 1.2 GHz Cortex-A53</li><li class=""memory"">1.5 GB</li><li class=""hdd"">8 GB</li></ul>","color=Тъмно сив,filter_sim=1,gsm_battery=Li-Ion 2200 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=5 MP,gsm_camera_other=CMOS,gsm_chipset=Marvell Armada PXA1908,gsm_dimensions=132.9 x 70.1 x 10 mm,gsm_display_resolution=480 x 800 px,gsm_display_size=4.5'',gsm_display_type=PLS TFT,gsm_extras= - IP67 certified - dust and water resistant up to 1 meter and 30 minutes - MIL-STD-810G certified - salt, dust, humidity, rain, vibration, solar radiation, transport and thermal shock resistant,gsm_filter_battery=oт 2001 до 2500 mAh,gsm_filter_displaysize=от 4.5"" до 4.99"",gsm_filter_weight=от 141 до 160 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Водоустойчив|FM радио,gsm_gps=ДА,gsm_gpu=Vivante GC7000,gsm_infrared=НЕ,gsm_manufacturer=Samsung,gsm_memory=8 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v4.4.4 (KitKat), planned upgrade to v5.0 (Lollipop),gsm_processor=Quad-core 1.2 GHz Cortex-A53,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps,gsm_warranty=24 месеца,gsm_weight=154 g ,gsm_wifi=802.11b/g/n,gsm_year_release=2015,operacionna_sistema_filt_r=Android,procesor_filt_r=8-ядрен",samsung-galaxy-xcover-3-na-izplashtane,5.0000,"Samsung Galaxy Xcover 3"
217005,"<ul class=""short-description-list smartphone""><li class=""display-size"">5""</li><li class=""processor"">Quad-core 1.4 GHz </li><li class=""memory"">2 GB</li><li class=""hdd"">16 GB</li></ul>","color=Черен,filter_sim=1,gsm_battery=Removable Li-Ion 2800 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=13 MP,gsm_camera_other=CMOS,gsm_chipset=Exynos 7570 Quad,gsm_dimensions=146.2 x 73.3 x 9.7 mm,gsm_display_resolution=720 x 1280 px,gsm_display_size=5.0"",gsm_display_type=IPS LCD capacitive touchscreen,gsm_extras=- IP68 certified - dust/water proof over 1.5 meter and 30 minutes - MIL-STD-810G certified - MP4/H.264 player - MP3/WAV/eAAC+/FLAC player - Photo/video editor - Document viewer,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=от 5"" до 5.49"",gsm_filter_weight=от 161 до 180 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Водоустойчив|FM радио,gsm_gps=ДА,gsm_gpu=Mali-T720MP2,gsm_infrared=НЕ,gsm_manufacturer=Samsung,gsm_memory=16 GB,gsm_network=LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300),gsm_os=Android 7.0 (Nougat),gsm_processor=Quad-core 1.4 GHz Cortex-A53,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps,gsm_warranty=24 месеца,gsm_weight=172 g,gsm_wifi=802.11b/g/n,gsm_year_release=2017,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",samsung-galaxy-xcover-4-na-top-cena-i-na-izplashtane,5.0000,"Samsung Galaxy Xcover 4"
414007,"<ul class=""short-description-list smartphone""><li class=""display-size"">5,5''</li><li class=""processor"">4-ядрен процесор Snapdragon 400 с честота 1,6GHz</li><li class=""memory"">1,5 GB</li><li class=""hdd"">8 GB</li></ul>","filter_sim=1,gsm_battery=Li-Poll 2600 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=13 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8928 Snapdragon 400,gsm_dimensions=156.6 x 78.7 x 7.9 mm,gsm_display_resolution=720 x 1280 px,gsm_display_size=5.5'',gsm_display_type=Super LCD2,gsm_extras=Nano-SIM, предна 5МР камера, LTE, предни стерео говорители,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=над 5.5"",gsm_filter_weight=от 161 до 180 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|FM радио,gsm_gps=ДА,gsm_gpu=Adreno 305,gsm_infrared=НЕ,gsm_manufacturer=HTC,gsm_memory=8 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android,gsm_processor=Quad-core 1.6 GHz Cortex-A7,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps,gsm_warranty=24 месеца,gsm_weight=165 g,gsm_wifi=802.11b/g/n,gsm_year_release=2014,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",htc-desire-816-na-izplashtane,0.0000,"HTC Desire 816"
414008,"<ul class=""short-description-list smartphone""><li class=""display-size"">4.7''</li><li class=""processor"">4-ядрен процесор Qualcomm Snapdragon 600 с честота 1.7GHz</li><li class=""memory"">2 GB</li><li class=""hdd"">32 GB</li></ul>","filter_sim=2,gsm_battery=Li-Ion 2300 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=5 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm APQ8064T Snapdragon 600,gsm_dimensions=137.8 x 69.3 x 10.4 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=4.7'',gsm_display_type=S-LCD3,gsm_extras=HTC Sense 5 с BlinkFeed, NFC, предни стерео говорители с отделен усилвател, инфрачервен порт за управление на техника, microUSB порт с MHL, усилвател за жака за слушалки, HDR микрофон, Sense Voice за подобряване на звука при разговор, HTC UltraPixel камер,gsm_filter_battery=oт 2001 до 2500 mAh,gsm_filter_displaysize=от 4.5"" до 4.99"",gsm_filter_weight=от 141 до 160 g,gsm_filter_yes_no=Слот за допълнителна памет|2 СИМ карти|FM радио,gsm_gps=ДА,gsm_gpu=Adreno 320,gsm_infrared=ДА,gsm_manufacturer=HTC,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android 4.1.2 с ъпдейт до 5,gsm_processor=Quad-core 1.7 GHz Krait 300,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps,gsm_warranty=24 месеца,gsm_weight=156 g,gsm_wifi=802.11b/g/n,gsm_year_release=2013,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",htc-one-dual-sim-na-izplashtane,0.0000,"HTC One dual sim"
414009,"<ul class=""short-description-list smartphone""><div class=""row""><div class=""col-md-2 col-md-offset-1""><li class=""display-size"">4.7""</li></div><div class=""col-md-2""><li class=""processor"">4-ядрен</li></div><div class=""col-md-2""><li class=""memory"">1 GB</li></div><div class=""col-md-2""><li class=""hdd"">16 GB</li></div><div class=""col-md-2""><li class=""battery"">Li-Po 2100 mAh</li></div></div></ul>
","filter_sim=1,gsm_battery=Li-Po 2100 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=5 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8916 Snapdragon 410,gsm_dimensions=139.9 x 69.8 x 10 mm,gsm_display_resolution=480 x 854 px,gsm_display_size=4.7'',gsm_display_type=IPS LCD,gsm_extras=LTE, HTC Sense 5.5, предна VGA камера,gsm_filter_battery=oт 2001 до 2500 mAh,gsm_filter_displaysize=от 4.5"" до 4.99"",gsm_filter_weight=от 141 до 160 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|FM радио,gsm_gps=ДА,gsm_gpu=Adreno 306,gsm_infrared=НЕ,gsm_manufacturer=HTC,gsm_memory=8 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android 4.4.2 (KitKat),gsm_processor=Quad-core 1.2 GHz Cortex-A53,gsm_ram=1 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps,gsm_warranty=24 месеца,gsm_weight=158 g,gsm_wifi=802.11b/g/n,gsm_year_release=2014,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",htc-desire-510-na-izplashtane,0.0000,"HTC Desire 510"
414009,"<ul class=""short-description-list smartphone""><div class=""row""><div class=""col-md-2 col-md-offset-1""><li class=""display-size"">5.1""</li></div><div class=""col-md-2""><li class=""processor"">8-ядрен</li></div><div class=""col-md-2""><li class=""memory"">4 GB</li></div><div class=""col-md-2""><li class=""hdd"">64 GB</li></div><div class=""col-md-2""><li class=""battery"">Li-Ion 3200 mAh</li></div></div></ul>",,,,
416007,"<ul class=""short-description-list smartphone""><li class=""display-size"">5.0'' </li><li class=""processor"">Octa-core 1.3 GHz Cortex-A53</li><li class=""memory"">3 GB</li><li class=""hdd"">32 GB</li></ul>","filter_sim=2,gsm_battery=Li-Ion 2200 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=13 MP,gsm_camera_other=CMOS,gsm_chipset=Mediatek MT6753,gsm_dimensions=146.9 x 70.9 x 8.1 mm,gsm_display_resolution=720 x 1280 px,gsm_display_size=5"",gsm_display_type=IPS LCD,gsm_extras= - MP4/H.264 player - MP3/eAAC+/WAV player - Photo/video editor - Document viewer,gsm_filter_battery=oт 2001 до 2500 mAh,gsm_filter_displaysize=от 5"" до 5.49"",gsm_filter_weight=от 141 до 160 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|2 СИМ карти|FM радио,gsm_gps=ДА,gsm_gpu=Mali-T720MP3,gsm_infrared=НЕ,gsm_manufacturer=HTC,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v5.1 (Lollipop),gsm_processor=Octa-core 1.3 GHz Cortex-A53,gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps,gsm_warranty=24 месеца,gsm_weight=142 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=8-ядрен",htc-desire-628-dual-na-izplashtane,0.0000,"HTC Desire 628 dual"
416008,"<ul class=""short-description-list smartphone""><li class=""display-size"">5.5'' </li><li class=""processor"">Octa-core 1.5 GHz Cortex-A53</li><li class=""memory"">3 GB</li><li class=""hdd"">32 GB</li></ul>","filter_sim=2,gsm_battery=Li-Ion 2800 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=13 MP,gsm_camera_other=CMOS,gsm_chipset=Mediatek MT6795 Helio X10,gsm_dimensions=157.5 x 78.9 x 7.8 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5.5"",gsm_display_type=Super LCD,gsm_extras= - MP4/H.264 player - MP3/eAAC+/WAV player - Photo/video editor - Document viewer,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=над 5.5"",gsm_filter_weight=от 141 до 160 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|2 СИМ карти|FM радио,gsm_gps=ДА,gsm_gpu=PowerVR G6200,gsm_infrared=НЕ,gsm_manufacturer=HTC,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0 (Marshmallow),gsm_processor=Octa-core 1.5 GHz Cortex-A53,gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps,gsm_warranty=24 месеца,gsm_weight=156 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=8-ядрен",htc-desire-830-dual-na-izplashtane,0.0000,"HTC Desire 830 dual"
417001,"<ul class=""short-description-list smartphone""><li class=""display-size"">5.7'' </li><li class=""processor"">Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo)</li><li class=""memory"">4 GB</li><li class=""hdd"">64 GB</li></ul>","filter_sim=2,gsm_battery=Non-removable Li-Ion 3000 mAh,gsm_bluetooth=ДА,gsm_camera_light=dual-LED (dual tone),gsm_camera_mp=12 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8996 Snapdragon 821,gsm_dimensions=162.4 x 79.8 x 8 mm,gsm_display_resolution=1440 x 2560 px,gsm_display_size=5.7"",gsm_display_type=Super LCD5 capacitive touchscreen,gsm_extras= - Fast battery charging (Quick Charge 3.0) - MP4/H.264 player - MP3/eAAC+/WAV player - Photo/video editor - Document viewer,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=над 5.5"",gsm_filter_weight=от 161 до 180 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|2 СИМ карти|Сензор за отпечатък,gsm_gps=ДА,gsm_gpu=Adreno 530,gsm_infrared=НЕ,gsm_manufacturer=HTC,gsm_memory=64 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android 7.0 (Nougat),gsm_processor=Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),gsm_ram=4 GB,gsm_usb=ДА microUSB,gsm_video=2160p@30fps (24-bit/192kHz audio), 720p@120fps,gsm_warranty=24 месеца,gsm_weight=170 g,gsm_wifi=802.11b/g/n,gsm_year_release=2017,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",htc-u-ultra-na-izplashtane,0.0000,"HTC U Ultra"
417002,"<ul class=""short-description-list smartphone""><li class=""display-size"">5.5'' </li><li class=""processor"">Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57)</li><li class=""memory"">3 GB</li><li class=""hdd"">32 GB</li></ul>","filter_sim=1,gsm_battery=Non-removable Li-Ion 3200 mAh,gsm_bluetooth=ДА,gsm_camera_light=dual-LED flash,gsm_camera_mp=16 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8994 Snapdragon 810,gsm_dimensions=153.6 x 77.3 x 8.1 mm,gsm_display_resolution=1440 x 2560 px,gsm_display_size=5.5"",gsm_display_type=Super LCD3 capacitive touchscreen,gsm_extras= - Fast battery charging (Quick Charge 2.0) - MP4/H.264 player - MP3/eAAC+/WAV/Flac player - Photo/video editor - Document viewer,gsm_filter_battery=от 3001 до 3500 mAh,gsm_filter_displaysize=над 5.5"",gsm_filter_weight=от 161 до 180 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|Водоустойчив|Сензор за отпечатък,gsm_gps=ДА,gsm_gpu=Adreno 430,gsm_infrared=НЕ,gsm_manufacturer=HTC,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android 7.0 (Nougat),gsm_processor=Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=2160p@30fps (24-bit/192kHz audio), 720p@120fps,gsm_warranty=24 месеца,gsm_weight=174 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=8-ядрен",htc-10-evo-na-izplashtane,0.0000,"HTC 10 evo"
417003,"<ul class=""short-description-list smartphone""><li class=""display-size"">5.2'' </li><li class=""processor"">Octa-core (4x2.0 GHz Cortex-A53 & 4x1.1 GHz Cortex-A53)</li><li class=""memory"">3 GB</li><li class=""hdd"">32 GB</li></ul>","filter_sim=2,gsm_battery=Non-removable Li-Ion 2500 mAh,gsm_bluetooth=ДА,gsm_camera_light=dual-LED (dual tone),gsm_camera_mp=16 MP,gsm_camera_other=CMOS,gsm_chipset=Mediatek MT6755 Helio P10,gsm_dimensions=146 x 72.9 x 8 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5.2"",gsm_display_type=Super LCD capacitive touchscreen,gsm_extras= - Fast battery charging - MP4/H.264 player - MP3/eAAC+/WAV player - Photo/video editor - Document viewer,gsm_filter_battery=oт 2001 до 2500 mAh,gsm_filter_displaysize=от 5"" до 5.49"",gsm_filter_weight=от 141 до 160 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|2 СИМ карти|Сензор за отпечатък,gsm_gps=ДА,gsm_gpu=Mali-T860MP2,gsm_infrared=НЕ,gsm_manufacturer=HTC,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android 6.0 (Marshmallow),gsm_processor=Octa-core (4x2.0 GHz Cortex-A53 & 4x1.1 GHz Cortex-A53),gsm_ram=4 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps,gsm_warranty=24 месеца,gsm_weight=145 g,gsm_wifi=802.11b/g/n,gsm_year_release=2017,operacionna_sistema_filt_r=Android,procesor_filt_r=8-ядрен",htc-u-play-na-izplashtane,0.0000,"HTC U Play"
417004,"<ul class=""short-description-list smartphone""><li class=""display-size"">5.5'' </li><li class=""processor"">Quad-core 1.4 GHz Cortex-A7</li><li class=""memory""> GB</li><li class=""hdd"">32 GB</li></ul>","filter_sim=2,gsm_battery=Non-removable Li-Ion 2700 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=13 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8928 Snapdragon 400,gsm_dimensions=156.9 x 76.9 x 7.7 mm,gsm_display_resolution=720 x 1280 px,gsm_display_size=5.5"",gsm_display_type=IPS LCD capacitive touchscreen,gsm_extras= - MP4/H.264 player - MP3/eAAC+/WAV player - Photo/video editor - Document viewer,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=над 5.5"",gsm_filter_weight=от 141 до 160 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|2 СИМ карти|FM радио,gsm_gps=ДА,gsm_gpu=Adreno 305,gsm_infrared=НЕ,gsm_manufacturer=HTC,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android 6.0 (Marshmallow),gsm_processor=Quad-core 1.4 GHz Cortex-A7,gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps,gsm_warranty=24 месеца,gsm_weight=155 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",htc-desire-10-lifestyle-na-izplashtane,0.0000,"HTC Desire 10 Lifestyle"
616004,"<ul class=""short-description-list smartphone""><li class=""display-size"">5.0'' </li><li class=""processor"">Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo)</li><li class=""memory"">3 GB</li><li class=""hdd"">32 GB</li></ul>","filter_sim=2,gsm_battery=Li-Ion 2700 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=20 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8996 Snapdragon 820,gsm_dimensions=143.7 x 70.4 x 8.7 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5'',gsm_display_type=IPS LCD,gsm_extras= - Fast battery charging: 60% in 30 min (Quick Charge 2.0) - Xvid/MP4/H.265 player - MP3/eAAC+/WAV/Flac player - Document viewer - Photo/video editor,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=от 5"" до 5.49"",gsm_filter_weight=от 161 до 180 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|Водоустойчив|2 СИМ карти|Сензор за отпечатък|FM радио,gsm_gps=ДА,gsm_gpu=Adreno 530,gsm_infrared=НЕ,gsm_manufacturer=Sony,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0.1 (Marshmallow), planned upgrade to v7.0 (Nougat),gsm_processor=Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps, 1080p@60fps,gsm_warranty=24 месеца,gsm_weight=164 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",sony-xperia-x-performance-na-izplashtane,0.0000,"Sony Xperia X Performance"
616005,"<ul class=""short-description-list smartphone""><li class=""display-size"">5.2'' </li><li class=""processor"">Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo)</li><li class=""memory"">3 GB</li><li class=""hdd"">32 GB</li></ul>","filter_sim=2,gsm_battery=Li-Ion 2900 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=20 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8996 Snapdragon 820,gsm_dimensions=146 x 72 x 8.1 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5.2"",gsm_display_type=IPS LCD,gsm_extras= - Fast battery charging (Quick Charge 3.0) - Xvid/MP4/H.265 player - MP3/eAAC+/WAV/Flac player - Document viewer - Photo/video editor - IP68 certified - dust proof and water resistant over 1.5 meter and 30 minutes,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=от 5"" до 5.49"",gsm_filter_weight=от 161 до 180 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|Водоустойчив|2 СИМ карти|Сензор за отпечатък,gsm_gps=ДА,gsm_gpu=Adreno 530,gsm_infrared=НЕ,gsm_manufacturer=Sony,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0.1 (Marshmallow), planned upgrade to v7.0 (Nougat),gsm_processor=Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=2160p@30fps, 1080p@30fps, 1080p@60fps,gsm_warranty=24 месеца,gsm_weight=161 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",sony-xperia-xz-na-izplashtane,0.0000,"Sony Xperia XZ"
616006,"<ul class=""short-description-list smartphone""><li class=""display-size"">4.6'' </li><li class=""processor"">Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72)</li><li class=""memory"">3 GB</li><li class=""hdd"">32 GB</li></ul>","filter_sim=1,gsm_battery=Li-Ion 2700 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=20 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8956 Snapdragon 650,gsm_dimensions=129 x 65 x 9.5 mm,gsm_display_resolution=720 x 1280 px,gsm_display_size=4.6"",gsm_display_type=IPS LCD,gsm_extras= - Fast battery charging (Quick Charge 3.0) - Xvid/MP4/H.265 player - MP3/eAAC+/WAV/Flac player - Document viewer - Photo/video editor,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=от 4.5"" до 4.99"",gsm_filter_weight=от 121 до 140 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|Сензор за отпечатък|FM радио,gsm_gps=ДА,gsm_gpu=Adreno 510,gsm_infrared=НЕ,gsm_manufacturer=Sony,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0.1 (Marshmallow), planned upgrade to v7.0 (Nougat),gsm_processor=Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps, 1080p@60fps,gsm_warranty=24 месеца,gsm_weight=135 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=6-ядрен",sony-xperia-x-compact-na-izplashtane,0.0000,"Sony Xperia X Compact"
